Jahr	Messdatum	Messzeit	Barometer	absLuftfeuchtigkeit	relLuftfeuchtigkeit	Lufttemperatur
2012	26.04.2012	14:40:39	1019	6.501	64.2	13.7
2012	26.04.2012	15:00:39	1019	6.759	65	14.1
2012	26.04.2012	15:20:39	1018.9	6.631	64.2	14
2012	26.04.2012	15:40:42	1018.8	6.274	57.7	14.8
2012	26.04.2012	16:00:39	1018.7	6.529	60.8	14.6
2012	26.04.2012	16:20:41	1018.7	5.883	53.1	15.1
2012	26.04.2012	17:00:39	1018.6	6.245	57.8	14.7
2012	26.04.2012	17:20:40	1018.7	5.854	50.2	15.9
2012	26.04.2012	17:40:41	1018.7	5.677	49	15.8
2012	26.04.2012	18:20:40	1018.6	5.884	51.1	15.7
2012	26.04.2012	18:40:40	1018.5	5.571	48.4	15.7
2012	26.04.2012	19:00:40	1018.5	5.362	47.2	15.5
2012	26.04.2012	19:20:39	1018.3	5.581	51.7	14.7
2012	26.04.2012	20:20:39	1018.4	5.39	49.3	14.9
2012	26.04.2012	20:40:40	1018.4	5.508	50.7	14.8
2012	26.04.2012	21:00:42	1018.3	5.958	56.6	14.3
2012	26.04.2012	21:20:40	1018.3	5.874	56.9	14
2012	26.04.2012	21:40:39	1018.3	5.959	61.2	13.1
2012	26.04.2012	22:00:39	1018.2	5.919	62	12.8
2012	26.04.2012	22:20:39	1018.1	5.766	61.6	12.5
2012	26.04.2012	23:00:39	1018.1	5.684	63.6	11.8
2012	26.04.2012	23:20:40	1018.1	5.863	68.7	11.1
2012	26.04.2012	23:40:40	1018.1	5.627	63.8	11.6
2012	27.04.2012	00:00:45	1018.2	6.014	71.4	10.9
2012	27.04.2012	00:20:40	1018.3	6.462	79.8	10.3
2012	27.04.2012	00:40:39	1018.3	6.168	78.8	9.8
2012	27.04.2012	01:00:40	1018.3	6.108	77	10
2012	27.04.2012	01:40:41	1018	5.846	73.7	10
2012	27.04.2012	02:00:39	1018	6.072	78.6	9.6
2012	27.04.2012	02:20:41	1017.9	6.018	79.5	9.3
2012	27.04.2012	02:40:40	1018	5.815	74.3	9.8
2012	27.04.2012	03:00:39	1018	5.926	75.2	9.9
2012	27.04.2012	03:20:40	1018	5.705	74.9	9.4
2012	27.04.2012	03:40:39	1018	5.804	76.7	9.3
2012	27.04.2012	04:00:39	1018	5.83	75.5	9.6
2012	27.04.2012	04:20:40	1018.3	5.852	73.8	10
2012	27.04.2012	04:40:41	1018.7	5.841	73.2	10.1
2012	27.04.2012	05:00:39	1019	5.904	74	10.1
2012	27.04.2012	05:20:42	1019.1	6.093	79.5	9.5
2012	27.04.2012	05:40:39	1019.3	6.174	81.1	9.4
2012	27.04.2012	06:00:39	1019.3	6.182	81.2	9.4
2012	27.04.2012	06:20:40	1019.1	6.463	86	9.2
2012	27.04.2012	06:40:41	1019.4	6.553	87.2	9.2
2012	27.04.2012	07:00:38	1019.4	6.614	88.6	9.1
2012	27.04.2012	07:20:39	1019.2	6.775	89.5	9.3
2012	27.04.2012	07:40:39	1019.4	6.992	90.5	9.6
2012	27.04.2012	08:00:39	1019.3	6.992	89.9	9.7
2012	27.04.2012	08:40:40	1019.5	7.352	82.7	11.7
2012	27.04.2012	09:20:39	1019.9	7.195	87.7	10.5
2012	27.04.2012	09:40:39	1020.2	7.35	89	10.6
2012	27.04.2012	10:00:39	1020.5	7.064	77.5	12.1
2012	27.04.2012	10:20:39	1020.8	6.728	73.4	12.2
2012	27.04.2012	10:40:39	1021.1	6.657	74.1	11.9
2012	27.04.2012	11:00:39	1021.3	6.701	74.1	12
2012	27.04.2012	11:20:39	1021.5	6.626	73.3	12
2012	27.04.2012	12:00:39	1021.9	6.834	76.1	11.9
2012	27.04.2012	12:20:39	1022	6.857	77.9	11.6
2012	27.04.2012	12:40:40	1022.1	6.885	77.7	11.7
2012	27.04.2012	13:00:40	1022.2	7.002	78.5	11.8
2012	27.04.2012	14:00:39	1022.2	7.192	78.5	12.2
2012	27.04.2012	14:20:39	1022.3	7.294	81.2	11.9
2012	27.04.2012	14:40:39	1022.2	7.138	81.6	11.5
2012	27.04.2012	15:20:39	1022.2	7.147	83.9	11.1
2012	27.04.2012	15:40:39	1022.2	7.1	89.1	10.1
2012	27.04.2012	16:00:39	1022.4	7.426	89.5	10.7
2012	27.04.2012	16:20:39	1022.5	7.314	87.6	10.8
2012	27.04.2012	16:40:39	1022.6	7.071	82.5	11.2
2012	27.04.2012	17:00:39	1022.7	6.876	80.8	11.1
2012	27.04.2012	17:20:39	1022.7	7.001	83.9	10.8
2012	27.04.2012	17:40:40	1022.7	7.238	85	11.1
2012	27.04.2012	18:00:39	1022.7	7.056	81.8	11.3
2012	27.04.2012	18:20:39	1022.8	7.086	83.8	11
2012	27.04.2012	18:40:39	1022.8	7.191	85.6	10.9
2012	27.04.2012	19:20:39	1022.8	6.819	82.3	10.7
2012	27.04.2012	19:40:39	1022.8	6.705	80.4	10.8
2012	27.04.2012	20:00:39	1022.9	6.76	82.7	10.5
2012	27.04.2012	20:40:38	1023.1	6.607	79.8	10.7
2012	27.04.2012	21:20:40	1023.4	6.605	79.8	10.7
2012	27.04.2012	21:40:39	1023.6	6.522	78.3	10.8
2012	27.04.2012	22:00:39	1023.8	6.574	78.4	10.9
2012	27.04.2012	22:40:39	1024.2	6.477	84.3	9.6
2012	27.04.2012	23:00:39	1024.3	6.6	85.9	9.6
2012	27.04.2012	23:20:41	1024.4	6.607	86	9.6
2012	27.04.2012	23:40:40	1024.6	6.628	85.7	9.7
2012	28.04.2012	00:00:39	1024.6	6.693	88.3	9.4
2012	28.04.2012	00:20:40	1024.6	6.677	87.5	9.5
2012	28.04.2012	00:40:39	1024.6	6.607	86.6	9.5
2012	28.04.2012	01:00:39	1024.6	6.544	85.2	9.6
2012	28.04.2012	01:20:39	1024.6	6.513	88.3	9
2012	28.04.2012	01:40:40	1024.6	6.595	89.4	9
2012	28.04.2012	02:00:39	1024.6	6.557	90.1	8.8
2012	28.04.2012	02:20:39	1024.5	6.543	89.9	8.8
2012	28.04.2012	02:40:40	1024.5	6.557	90.7	8.7
2012	28.04.2012	03:00:39	1024.4	6.611	90.2	8.9
2012	28.04.2012	03:20:39	1024.3	6.476	90.8	8.5
2012	28.04.2012	03:40:39	1024.3	6.463	88.8	8.8
2012	28.04.2012	04:00:39	1024.3	6.484	90.3	8.6
2012	28.04.2012	04:20:39	1024.2	6.527	91.5	8.5
2012	28.04.2012	04:40:39	1024.2	6.549	91.8	8.5
2012	28.04.2012	05:00:39	1024.1	6.631	92.3	8.6
2012	28.04.2012	05:20:39	1024.1	6.489	92.2	8.3
2012	28.04.2012	05:40:39	1024.2	6.449	92.9	8.1
2012	28.04.2012	06:00:38	1024.3	6.594	93.7	8.3
2012	28.04.2012	06:20:39	1024.3	6.565	93.3	8.3
2012	28.04.2012	06:40:38	1024.4	6.558	93.2	8.3
2012	28.04.2012	07:00:40	1024.6	6.512	93.2	8.2
2012	28.04.2012	07:20:39	1024.8	6.489	92.9	8.2
2012	28.04.2012	07:40:39	1025	6.502	93.1	8.2
2012	28.04.2012	08:00:39	1025.1	6.575	93.5	8.3
2012	28.04.2012	08:20:39	1025	6.575	93.5	8.3
2012	28.04.2012	08:40:39	1025	6.782	93.2	8.8
2012	28.04.2012	09:00:39	1025	6.656	92.1	8.7
2012	28.04.2012	09:20:39	1025	6.609	92.7	8.5
2012	28.04.2012	09:40:39	1025	6.824	92.5	9
2012	28.04.2012	10:00:39	1025	6.794	92.1	9
2012	28.04.2012	10:20:39	1025	6.945	89.2	9.8
2012	28.04.2012	10:40:39	1025	6.733	86.5	9.8
2012	28.04.2012	11:00:39	1024.9	6.882	80.5	11.2
2012	28.04.2012	11:20:39	1024.9	6.798	79	11.3
2012	28.04.2012	11:40:39	1024.8	6.761	79.1	11.2
2012	28.04.2012	12:00:40	1024.8	6.777	76.7	11.7
2012	28.04.2012	12:20:39	1024.8	6.952	76.1	12.2
2012	28.04.2012	12:40:39	1024.8	7.04	73.6	12.9
2012	28.04.2012	13:00:39	1024.7	6.95	74.1	12.6
2012	28.04.2012	13:20:39	1024.7	6.803	69.3	13.3
2012	28.04.2012	13:40:39	1024.6	6.709	67.9	13.4
2012	28.04.2012	14:00:39	1024.5	6.723	67.6	13.5
2012	28.04.2012	14:40:39	1024.3	7.076	64.1	15.1
2012	28.04.2012	15:20:39	1024	6.976	64	14.9
2012	28.04.2012	15:40:39	1023.9	6.713	58.9	15.6
2012	28.04.2012	16:00:40	1023.8	7.04	59.4	16.2
2012	28.04.2012	16:20:39	1023.6	6.163	49.8	16.9
2012	28.04.2012	16:40:39	1023.4	5.73	44.6	17.5
2012	28.04.2012	17:00:40	1023.3	5.79	47.7	16.6
2012	28.04.2012	17:20:39	1023.2	5.742	47.3	16.6
2012	28.04.2012	17:40:40	1023.1	6.525	53	16.8
2012	28.04.2012	18:20:38	1023	5.502	44.2	17
2012	28.04.2012	18:40:39	1022.9	6.03	50.6	16.3
2012	28.04.2012	19:20:39	1022.8	5.854	48.2	16.6
2012	28.04.2012	19:40:44	1022.8	6	49.7	16.5
2012	28.04.2012	20:20:39	1022.9	5.962	49.4	16.5
2012	28.04.2012	21:20:40	1023.6	6.43	54.3	16.2
2012	28.04.2012	21:40:39	1023.7	6.888	63.6	14.8
2012	28.04.2012	22:00:41	1023.8	6.937	65.3	14.5
2012	28.04.2012	22:40:39	1024.1	6.865	61.8	15.2
2012	28.04.2012	23:00:40	1024.2	6.895	64.1	14.7
2012	28.04.2012	23:20:39	1024.3	7.044	65.9	14.6
2012	28.04.2012	23:40:39	1024.3	7.136	70.3	13.8
2012	29.04.2012	00:00:40	1024.2	7.156	73.3	13.2
2012	29.04.2012	00:20:40	1024.2	7.097	72.7	13.2
2012	29.04.2012	00:40:40	1024.1	6.62	64	14.1
2012	29.04.2012	01:00:39	1024.1	6.982	67.9	14
2012	29.04.2012	01:20:41	1024	7.122	72	13.4
2012	29.04.2012	01:40:41	1024	7.278	75.5	13
2012	29.04.2012	02:00:40	1023.9	7.333	78.6	12.5
2012	29.04.2012	02:20:40	1023.9	7.376	77	12.9
2012	29.04.2012	02:40:39	1023.9	7.318	75.9	13
2012	29.04.2012	03:00:40	1023.8	7.156	72.8	13.3
2012	29.04.2012	03:20:40	1023.6	7.342	79.7	12.3
2012	29.04.2012	03:40:40	1023.4	7.369	77.4	12.8
2012	29.04.2012	04:00:39	1023.4	7.423	79.5	12.5
2012	29.04.2012	04:20:39	1023.3	7.41	77.3	12.9
2012	29.04.2012	04:40:39	1023.2	7.332	77	12.8
2012	29.04.2012	05:00:39	1023.3	7.377	82.2	11.9
2012	29.04.2012	05:20:40	1023.4	7.268	81	11.9
2012	29.04.2012	05:40:42	1023.4	7.246	81.3	11.8
2012	29.04.2012	06:00:39	1023.5	7.361	79.9	12.3
2012	29.04.2012	06:20:40	1023.5	7.294	79.7	12.2
2012	29.04.2012	06:40:40	1023.5	7.399	83	11.8
2012	29.04.2012	07:00:44	1023.5	7.47	84.9	11.6
2012	29.04.2012	07:20:39	1023.5	7.354	79.3	12.4
2012	29.04.2012	07:40:39	1023.6	7.52	82.7	12.1
2012	29.04.2012	08:00:41	1023.7	7.378	80.1	12.3
2012	29.04.2012	08:20:39	1023.8	7.448	79.8	12.5
2012	29.04.2012	08:40:39	1023.9	7.525	80.1	12.6
2012	29.04.2012	09:00:39	1024.1	7.402	74.8	13.4
2012	29.04.2012	09:20:39	1024.1	7.472	77.5	13
2012	29.04.2012	09:40:39	1024.2	7.598	83.6	12.1
2012	29.04.2012	10:00:40	1024	7.693	83.5	12.3
2012	29.04.2012	10:20:39	1024	7.804	82.5	12.7
2012	29.04.2012	10:40:39	1024	7.748	79.8	13.1
2012	29.04.2012	11:00:39	1024	7.503	72.9	14
2012	29.04.2012	11:20:39	1024	7.382	69.9	14.4
2012	29.04.2012	11:40:40	1023.9	7.272	65.4	15.2
2012	29.04.2012	12:00:39	1023.7	7.568	69.8	14.8
2012	29.04.2012	12:20:39	1023.6	7.424	63.4	16
2012	29.04.2012	12:40:40	1023.5	7.306	59.3	16.8
2012	29.04.2012	13:00:40	1023.4	7.127	55.7	17.4
2012	29.04.2012	13:20:39	1023.3	6.788	51.1	18
2012	29.04.2012	13:40:39	1023.2	6.139	44	18.8
2012	29.04.2012	14:00:40	1023.1	6.311	45.5	18.7
2012	29.04.2012	14:20:39	1023.1	7.049	49.2	19.2
2012	29.04.2012	14:40:40	1023	6.962	49.2	19
2012	29.04.2012	15:00:40	1022.8	6.876	47.1	19.5
2012	29.04.2012	15:20:39	1022.7	7.408	57.1	17.6
2012	29.04.2012	15:40:39	1022.5	6.129	39.5	20.5
2012	29.04.2012	16:00:39	1022.3	6.326	40.5	20.6
2012	29.04.2012	16:20:39	1022.2	5.713	38.7	19.7
2012	29.04.2012	16:40:39	1022	5.981	37.6	20.9
2012	29.04.2012	17:00:40	1021.9	6.057	39.5	20.3
2012	29.04.2012	17:20:40	1021.8	6.088	37.1	21.4
2012	29.04.2012	17:40:39	1021.7	5.846	35.2	21.6
2012	29.04.2012	18:00:39	1021.6	5.947	35.8	21.6
2012	29.04.2012	18:20:41	1021.5	5.978	37.1	21.1
2012	29.04.2012	18:40:39	1021.4	5.824	36.6	20.9
2012	29.04.2012	19:00:39	1021.3	6.14	38.8	20.8
2012	29.04.2012	19:20:39	1021.3	5.983	39	20.3
2012	29.04.2012	20:00:39	1021.2	5.668	38.6	19.6
2012	29.04.2012	20:20:39	1021.2	5.875	39.5	19.8
2012	29.04.2012	20:40:38	1021.2	5.965	40.6	19.6
2012	29.04.2012	21:00:40	1021.3	6.207	42.5	19.5
2012	29.04.2012	21:20:41	1021.3	6.465	47.4	18.4
2012	29.04.2012	21:40:39	1021.4	6.438	48.1	18.1
2012	29.04.2012	22:00:39	1021.5	6.959	54.3	17.4
2012	29.04.2012	22:20:39	1021.5	7.694	64.3	16.3
2012	29.04.2012	22:40:39	1021.6	7.774	67.5	15.7
2012	29.04.2012	23:00:40	1021.6	6.978	56.2	16.9
2012	29.04.2012	23:20:39	1021.6	6.569	55	16.3
2012	29.04.2012	23:40:40	1021.6	6.684	55.6	16.4
2012	30.04.2012	00:00:40	1021.6	6.827	61.7	15.1
2012	30.04.2012	00:20:39	1021.5	6.622	59.1	15.3
2012	30.04.2012	00:40:39	1021.6	7.44	72.6	13.9
2012	30.04.2012	01:00:41	1021.7	6.847	68.2	13.6
2012	30.04.2012	01:20:39	1021.7	6.717	65.2	14
2012	30.04.2012	01:40:39	1021.8	6.696	65	14
2012	30.04.2012	02:00:39	1021.7	6.527	64.2	13.8
2012	30.04.2012	02:20:39	1021.7	6.902	72.9	12.7
2012	30.04.2012	02:40:39	1021.6	6.578	66.4	13.4
2012	30.04.2012	03:00:39	1021.6	6.781	75	12
2012	30.04.2012	03:20:39	1021.5	6.53	71.3	12.2
2012	30.04.2012	03:40:39	1021.5	6.762	79.9	11
2012	30.04.2012	04:00:39	1021.4	6.594	74.4	11.7
2012	30.04.2012	04:20:39	1021.3	6.891	79.8	11.3
2012	30.04.2012	04:40:39	1021.3	6.765	81	10.8
2012	30.04.2012	05:00:39	1021.2	6.664	81.4	10.5
2012	30.04.2012	05:20:39	1021.1	6.655	78.1	11.1
2012	30.04.2012	05:40:39	1021	6.524	79.7	10.5
2012	30.04.2012	06:00:39	1021	6.471	78	10.7
2012	30.04.2012	06:20:39	1020.9	6.44	76.1	11
2012	30.04.2012	06:40:39	1020.9	6.536	74.7	11.5
2012	30.04.2012	07:00:39	1020.9	6.38	75.9	10.9
2012	30.04.2012	07:20:39	1020.8	6.659	79.7	10.8
2012	30.04.2012	07:40:39	1020.7	6.722	79.9	10.9
2012	30.04.2012	08:00:39	1020.6	6.692	78.5	11.1
2012	30.04.2012	08:20:39	1020.5	7.068	79.1	11.8
2012	30.04.2012	08:40:38	1020.5	7.277	81.4	11.8
2012	30.04.2012	09:00:39	1020.4	7.412	81.8	12
2012	30.04.2012	09:20:39	1020.3	7.431	77.8	12.8
2012	30.04.2012	09:40:39	1020.2	7.322	74.2	13.3
2012	30.04.2012	10:00:40	1020.1	7.202	70.2	13.9
2012	30.04.2012	10:20:39	1020	6.985	68.1	13.9
2012	30.04.2012	11:00:40	1019.9	7.173	69	14.1
2012	30.04.2012	11:20:39	1019.7	7.027	64.2	14.9
2012	30.04.2012	11:40:39	1019.6	7.135	63.5	15.3
2012	30.04.2012	12:00:39	1019.5	7.307	64.6	15.4
2012	30.04.2012	12:20:40	1019.3	7.377	65.2	15.4
2012	30.04.2012	12:40:39	1019.2	7.284	58.5	16.9
2012	30.04.2012	13:00:39	1019	7.697	56.9	18.2
2012	30.04.2012	13:20:39	1018.8	7.297	55	17.9
2012	30.04.2012	13:40:39	1018.6	7.185	49.3	19.4
2012	30.04.2012	14:00:38	1018.5	7.22	45.7	20.7
2012	30.04.2012	14:20:38	1018.3	7.472	46.4	21
2012	30.04.2012	14:40:39	1018.1	6.825	39.9	22
2012	30.04.2012	15:00:40	1018	7.555	45.2	21.6
2012	30.04.2012	15:20:39	1017.8	7.409	44.6	21.5
2012	30.04.2012	15:40:39	1017.6	6.673	36.7	23
2012	30.04.2012	16:00:40	1017.4	7.069	39.8	22.6
2012	30.04.2012	16:20:39	1017.2	7.321	41.2	22.6
2012	30.04.2012	16:40:40	1017.1	5.667	29.2	24.1
2012	30.04.2012	17:00:38	1016.9	5.398	27	24.6
2012	30.04.2012	17:20:40	1016.7	6.181	32.2	23.9
2012	30.04.2012	17:40:39	1016.6	5.788	30.9	23.5
2012	30.04.2012	18:00:39	1016.4	5.938	31.5	23.6
2012	30.04.2012	18:20:39	1016.3	6.484	35.2	23.2
2012	30.04.2012	18:40:39	1016.2	6.038	33.2	23
2012	30.04.2012	19:00:39	1016.1	5.621	30	23.5
2012	30.04.2012	19:20:39	1016	5.74	31	23.3
2012	30.04.2012	19:40:39	1015.8	5.366	28.3	23.7
2012	30.04.2012	20:20:39	1015.6	4.916	26.9	23.1
2012	30.04.2012	20:40:39	1015.5	4.846	27.5	22.5
2012	30.04.2012	21:00:39	1015.5	6.685	40.2	21.5
2012	30.04.2012	21:20:39	1015.6	6.692	41.5	21
2012	30.04.2012	21:40:39	1015.7	7.369	50.4	19.4
2012	30.04.2012	22:00:39	1015.8	7.071	47.5	19.7
2012	30.04.2012	22:20:40	1015.9	7.996	58.9	18.2
2012	30.04.2012	23:00:39	1016	7.318	55	17.9
2012	30.04.2012	23:20:39	1016	7.384	54.8	18.1
2012	30.04.2012	23:40:39	1016.1	7.43	56.9	17.6
2012	01.05.2012	00:00:40	1016.1	7.439	58.8	17.1
2012	01.05.2012	00:20:39	1016	7.373	59.4	16.8
2012	01.05.2012	00:40:39	1016	7.997	68.6	15.8
2012	01.05.2012	01:00:40	1016	7.793	67.3	15.7
2012	01.05.2012	01:20:39	1016	7.804	68.7	15.4
2012	01.05.2012	01:40:40	1015.9	7.497	65.6	15.5
2012	01.05.2012	02:20:40	1015.8	7.383	68.9	14.5
2012	01.05.2012	02:40:39	1015.8	7.375	72.5	13.7
2012	01.05.2012	03:00:39	1015.8	7.064	64.7	14.8
2012	01.05.2012	03:20:40	1015.8	7.009	64.2	14.8
2012	01.05.2012	03:40:39	1015.8	6.98	66.9	14.1
2012	01.05.2012	04:00:39	1015.9	7.205	73.2	13.2
2012	01.05.2012	04:20:39	1016.1	7.111	68.6	14
2012	01.05.2012	04:40:39	1016.2	7.161	70.9	13.6
2012	01.05.2012	05:00:40	1016.3	6.997	71.6	13.1
2012	01.05.2012	05:40:39	1016.6	6.741	71.8	12.5
2012	01.05.2012	06:00:39	1016.7	6.812	69.3	13.2
2012	01.05.2012	06:20:39	1016.8	6.784	70.4	12.9
2012	01.05.2012	06:40:39	1016.9	6.876	76.2	11.9
2012	01.05.2012	07:00:39	1017.1	7.098	75.1	12.6
2012	01.05.2012	07:20:38	1017.3	7.048	77.6	12
2012	01.05.2012	07:40:39	1017.4	7.137	79.1	11.9
2012	01.05.2012	08:00:40	1017.5	7.564	81.6	12.3
2012	01.05.2012	08:20:39	1017.6	7.999	81.3	13.2
2012	01.05.2012	08:40:39	1017.7	7.907	77.3	13.8
2012	01.05.2012	09:00:39	1017.7	8.043	77.1	14.1
2012	01.05.2012	09:20:39	1017.7	7.22	69.3	14.1
2012	01.05.2012	09:40:39	1017.7	7.58	69.5	14.8
2012	01.05.2012	10:00:39	1017.8	7.707	70.2	14.9
2012	01.05.2012	10:20:39	1017.8	7.662	63.8	16.3
2012	01.05.2012	10:40:39	1017.8	7.276	59.1	16.7
2012	01.05.2012	11:00:40	1017.8	7.366	58.7	17
2012	01.05.2012	11:20:39	1017.8	7.43	57	17.6
2012	01.05.2012	11:40:39	1017.7	7.582	54.6	18.6
2012	01.05.2012	12:00:39	1017.7	7.67	54.2	18.9
2012	01.05.2012	12:40:39	1017.5	7.031	48.5	19.3
2012	01.05.2012	13:20:39	1017.2	7.562	50.2	19.9
2012	01.05.2012	13:40:39	1017	8.084	50.4	20.9
2012	01.05.2012	14:00:39	1016.9	7.934	43	23.2
2012	01.05.2012	14:20:39	1016.8	7.099	37.6	23.6
2012	01.05.2012	14:40:39	1016.7	6.9	35.9	23.9
2012	01.05.2012	15:00:39	1016.5	7.279	39	23.4
2012	01.05.2012	15:20:39	1016.4	7.337	38.6	23.7
2012	01.05.2012	15:40:38	1016.3	7.276	35.2	25.1
2012	01.05.2012	16:00:39	1016.2	6.858	34.2	24.6
2012	01.05.2012	16:20:39	1016	6.751	32.1	25.4
2012	01.05.2012	16:40:39	1015.9	7.006	33.1	25.5
2012	01.05.2012	17:00:39	1015.8	7.157	33.8	25.5
2012	01.05.2012	17:20:39	1015.7	6.566	29.6	26.3
2012	01.05.2012	18:00:39	1015.5	5.751	25.2	26.8
2012	01.05.2012	18:40:39	1015.4	6.07	28.2	25.8
2012	01.05.2012	19:00:39	1015.4	6.092	27.8	26.1
2012	01.05.2012	19:20:39	1015.4	5.673	25.3	26.5
2012	01.05.2012	20:00:39	1015.4	5.789	29.6	24.2
2012	01.05.2012	20:40:39	1015.6	6.744	35.7	23.6
2012	01.05.2012	21:00:41	1015.7	7.42	40.2	23.2
2012	01.05.2012	21:20:39	1016	9.184	57.1	20.9
2012	01.05.2012	21:40:39	1016.2	7.202	42	22
2012	01.05.2012	22:00:38	1016.3	7.233	44.3	21.2
2012	01.05.2012	22:20:39	1016.5	7.159	44.4	21
2012	01.05.2012	22:40:39	1016.6	8.153	55.4	19.5
2012	01.05.2012	23:00:39	1016.7	8.119	58	18.7
2012	01.05.2012	23:20:39	1016.8	7.19	46	20.5
2012	01.05.2012	23:40:39	1016.9	7.508	51.4	19.4
2012	02.05.2012	00:00:39	1017	8.429	63.7	17.8
2012	02.05.2012	00:20:40	1017.1	7.687	57.8	17.9
2012	02.05.2012	00:40:39	1017.2	7.484	56.3	17.9
2012	02.05.2012	01:00:39	1017.3	7.474	57.3	17.6
2012	02.05.2012	01:20:39	1017.4	7.84	63.6	16.7
2012	02.05.2012	01:40:39	1017.3	8.916	75.5	16
2012	02.05.2012	02:00:39	1017.4	7.928	63.5	16.9
2012	02.05.2012	02:20:39	1017.5	7.356	57.5	17.3
2012	02.05.2012	02:40:39	1017.4	7.929	71.7	15
2012	02.05.2012	03:00:39	1017.3	7.375	62.2	16.1
2012	02.05.2012	03:20:40	1017.3	7.327	61.8	16.1
2012	02.05.2012	03:40:39	1017.4	7.409	66.2	15.2
2012	02.05.2012	04:00:39	1017.4	7.4	65.7	15.3
2012	02.05.2012	04:20:39	1017.5	7.275	69.8	14.1
2012	02.05.2012	04:40:39	1017.4	7.39	68.2	14.7
2012	02.05.2012	05:00:39	1017.3	7.28	68.5	14.4
2012	02.05.2012	05:20:39	1017.3	7.205	66.5	14.7
2012	02.05.2012	05:40:41	1017.4	7.398	69.6	14.4
2012	02.05.2012	06:00:40	1017.4	7.18	69.8	13.9
2012	02.05.2012	06:20:39	1017.4	7.098	71.3	13.4
2012	02.05.2012	06:40:39	1017.5	7.256	71	13.8
2012	02.05.2012	07:00:39	1017.5	7.429	72.2	13.9
2012	02.05.2012	07:20:39	1017.7	7.401	69.2	14.5
2012	02.05.2012	07:40:39	1017.8	7.26	67.9	14.5
2012	02.05.2012	08:00:39	1017.9	7.763	69.8	15.1
2012	02.05.2012	08:20:40	1017.9	7.886	69.1	15.5
2012	02.05.2012	08:40:39	1018	8.128	71.2	15.5
2012	02.05.2012	09:00:39	1018.1	7.942	67.4	16
2012	02.05.2012	09:20:39	1018.1	8.299	69.5	16.2
2012	02.05.2012	09:40:40	1018.2	8.128	66.8	16.5
2012	02.05.2012	10:20:39	1018.2	7.872	63.1	16.9
2012	02.05.2012	10:40:40	1018.3	8.59	65.8	17.6
2012	02.05.2012	11:00:39	1018.2	8.215	59.5	18.5
2012	02.05.2012	11:20:39	1018.1	8.72	64.3	18.2
2012	02.05.2012	11:40:39	1018	7.9	57.6	18.4
2012	02.05.2012	12:00:41	1017.9	8.35	57.5	19.3
2012	02.05.2012	12:20:39	1017.8	8.081	54.3	19.7
2012	02.05.2012	12:40:39	1017.7	8.871	59.9	19.6
2012	02.05.2012	13:00:41	1017.6	8.335	50.4	21.4
2012	02.05.2012	13:20:40	1017.5	7.967	43.2	23.2
2012	02.05.2012	13:40:39	1017.4	8.146	47.2	22.1
2012	02.05.2012	14:00:39	1017.3	8.141	45.2	22.8
2012	02.05.2012	14:20:40	1017.2	8.352	45.8	23
2012	02.05.2012	14:40:42	1017.2	8.872	49.2	22.8
2012	02.05.2012	15:00:39	1017.3	7.446	38.5	24
2012	02.05.2012	15:20:41	1017.2	7.599	37	25
2012	02.05.2012	15:40:39	1017.2	6.865	32.1	25.7
2012	02.05.2012	16:00:39	1017.3	7.871	36.1	26
2012	02.05.2012	16:20:42	1017.3	8.193	36.9	26.3
2012	02.05.2012	17:00:39	1017.4	7.973	37	25.8
2012	02.05.2012	17:20:40	1017.5	5.647	23.8	27.5
2012	02.05.2012	17:40:39	1017.6	5.959	25.7	27.1
2012	02.05.2012	18:00:39	1017.7	6.229	26.7	27.2
2012	02.05.2012	18:20:40	1017.8	6.411	27.8	27
2012	02.05.2012	18:40:39	1018	6.523	29.3	26.4
2012	02.05.2012	19:00:39	1018.2	6.6	30.9	25.7
2012	02.05.2012	19:20:39	1018.2	6.464	31	25.3
2012	02.05.2012	19:40:39	1018.4	6.477	32.2	24.7
2012	02.05.2012	20:00:39	1018.4	6.403	32.8	24.2
2012	02.05.2012	20:20:39	1018.6	6.699	36	23.4
2012	02.05.2012	20:40:41	1018.8	6.65	36.4	23.1
2012	02.05.2012	21:00:39	1018.9	7.105	40.8	22.3
2012	02.05.2012	21:20:39	1019.1	6.509	36.3	22.8
2012	02.05.2012	21:40:39	1019.2	7.048	40	22.5
2012	02.05.2012	22:00:41	1019.4	8.65	55.7	20.4
2012	02.05.2012	22:20:41	1019.4	7.575	46.8	21.1
2012	02.05.2012	22:40:39	1019.5	7.867	50.1	20.6
2012	02.05.2012	23:00:39	1019.5	7.964	52.3	20.1
2012	02.05.2012	23:20:39	1019.5	7.456	48.4	20.3
2012	02.05.2012	23:40:40	1019.4	7.114	46.2	20.3
2012	03.05.2012	00:00:39	1019.3	8.213	57	19.2
2012	03.05.2012	00:20:41	1019.3	7.784	54.4	19.1
2012	03.05.2012	00:40:39	1019.2	7.854	54.2	19.3
2012	03.05.2012	01:00:40	1019.2	8.133	56.1	19.3
2012	03.05.2012	01:20:39	1019.1	7.742	54.1	19.1
2012	03.05.2012	01:40:40	1019	7.685	55.4	18.6
2012	03.05.2012	02:00:41	1018.8	7.927	61.6	17.4
2012	03.05.2012	02:20:39	1018.7	8.78	67.7	17.5
2012	03.05.2012	02:40:40	1018.7	8.482	67.1	17.1
